0,69,54,71,16,2,44,101,1,60,3,15,45,201,65,4,66,7,14,8,67,9,10,12,13,50,68,19,18,62,63,64,
672,"910,036",English,"193,259",ontology,"1,438","1,1",composition of decomposition structure of a physical object,"1,003,766","4,731",requires a role-1 as a,"4,019","1,1",part of decomposition structure of a physical object,,,,,,accepted,,1999-03-11,1999-04-12,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
673,"910,036",English,"193,259",ontology,"1,438","1,1",composition of decomposition structure of a physical object,"1,004,017","4,733",requires a role-2 as a,"4,018","1,1",whole decomposition structure of a physical object,,,,,,accepted,,1999-03-11,1999-04-12,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
674,"910,036",English,"193,259",ontology,"1,439",,composition of route,"1,001,733","1,146",is a specialization of,"1,260",,composition relation of an individual thing,that indicates the part connection of physical object that is a part of the whole route.,is a composition relation of an individual thing that indicates the part connection of physical object that is a part of the whole route.,,,,accepted,,1998-11-16,2002-11-05,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,N,Y,,
675,"910,036",English,"193,259",ontology,"1,439","1,1",composition of route,"1,003,779","4,731",requires a role-1 as a,"4,136","1,1",part of route,,,,,,accepted,,1999-03-11,1999-04-13,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
676,"910,036",English,"193,259",ontology,"1,439","1,1",composition of route,"1,004,075","4,733",requires a role-2 as a,"4,135","1,1",whole route,,,,,,accepted,,1999-03-11,1999-04-13,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
678,"910,036",English,"193,259",ontology,"1,441",,composition of topologic sequence structure of a physical object,"1,001,734","1,146",is a specialization of,"1,260",,composition relation of an individual thing,that indicates the part topologic sequence of physical object that is a part of the whole topologic sequence structure of physical object.,is a composition relation of an individual thing that indicates the part topologic sequence of physical object that is a part of the whole topologic sequence structure of physical object.,,,,accepted,,1998-07-08,1998-11-17,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,N,Y,,
679,"910,036",English,"193,259",ontology,"1,441","1,1",composition of topologic sequence structure of a physical object,"1,004,111","4,733",requires a role-2 as a,"4,070","1,1",whole topologic sequence,,,,,,accepted,,1999-03-11,1999-04-12,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
680,"910,036",English,"193,259",ontology,"1,441","1,1",composition of topologic sequence structure of a physical object,"1,004,139","4,731",requires a role-1 as a,"4,071","1,1",part of topologic sequence,,,,,,accepted,,1999-03-11,1999-04-12,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
682,"910,036",English,"193,259",ontology,"1,445",,logical connection of a physical object,"1,001,739","1,146",is a specialization of,"1,487",,connection relation,that indicates a logical connection between the connected physical objects ,is a connection relation that indicates a logical connection between the connected physical objects ,,,,accepted,,1998-07-24,1998-11-19,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,N,Y,,
683,"910,036",English,"492,015",Gellish English,"1,445",,is logically connected to,"1,004,240","1,981",is a synonym of,"1,445",,logical connection of a physical object,,,,,,accepted,,1999-10-06,1999-10-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
684,"910,036",English,"492,015",Gellish English,"1,445",,is logically connected with,"1,004,969","1,986",is an inverse of,"1,445",,logical connection of a physical object,,,,,,accepted,,2000-06-23,2000-06-23,Rob Moonen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
687,"910,036",English,"193,259",ontology,"1,446",,physical connection with a physical object,"1,001,740","1,146",is a specialization of,"1,487",,connection relation,that indicates a physical connection. ,is a connection relation that indicates a physical connection. ,,,,accepted,,1998-07-24,1998-11-19,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,N,Y,,
688,"910,036",English,"492,015",Gellish English,"1,446",,is physically connected to,"1,004,241","1,981",is a synonym of,"1,446",,physical connection with a physical object,,,,,,accepted,,1999-10-06,1999-10-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
689,"910,036",English,"492,015",Gellish English,"1,446",,is physically connected with,"1,004,972","1,986",is an inverse of,"1,446",,physical connection with a physical object,,,,,,accepted,,2000-06-23,2000-06-23,Rob Moonen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
692,"910,036",English,"193,259",ontology,"1,447",,conceptual logical connection of a physical object,"1,001,741","1,146",is a specialization of,"1,407",,conceptual connection relation,object that is specialization of logical connection of physical object that constrains the members of the connected 1 subtype of physical object to have logical connections with members of the connected 2 subtype of physical object.,is a conceptual connection relation object that is specialization of logical connection of physical object that constrains the members of the connected 1 subtype of physical object to have logical connections with members of the connected 2 subtype of physical object.,,,,accepted,,1998-07-24,1998-11-19,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,Y,N,,
693,"910,036",English,"492,015",Gellish English,"1,447",,can be logically connected to a,"1,004,164","1,981",is a synonym of,"1,447",,conceptual logical connection of a physical object,,,,,,accepted,,1999-10-06,1999-10-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
694,"910,036",English,"492,015",Gellish English,"1,447",,can be logically connected with a,"1,004,975","1,986",is an inverse of,"1,447",,conceptual logical connection of a physical object,,,,,,accepted,,2000-06-23,2000-06-23,Rob Moonen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
697,"910,036",English,"193,259",ontology,"1,448",,conceptual physical connection of a physical object,"1,001,742","1,146",is a specialization of,"1,407",,conceptual connection relation,object that is specialization of physical connection of physical object that constrains the members of the connected 1 subtype of physical object to have physical connections with members of the connected 2 subtype of physical object.,is a conceptual connection relation object that is specialization of physical connection of physical object that constrains the members of the connected 1 subtype of physical object to have physical connections with members of the connected 2 subtype of physical object.,,,,accepted,,1998-07-24,1998-11-19,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,Y,N,,
698,"910,036",English,"492,015",Gellish English,"1,448",,can be physically connected to a,"1,004,165","1,981",is a synonym of,"1,448",,conceptual physical connection of a physical object,,,,,,accepted,,1999-10-06,1999-10-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
701,"910,036",English,"492,015",Gellish English,"1,448",,can be physically connected with a,"1,007,031","1,986",is an inverse of,"1,448",,conceptual physical connection of a physical object,,,,,,accepted,,2002-11-12,2002-11-12,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
702,"910,036",English,"193,587",presentation,"1,449",,derivation of annotation element,"1,001,745","1,146",is a specialization of,"1,269",,derivation association between objects,that is between two instances of annotation element (source and derived) and that indicates that the derived annotation element is generated from the source annotation element by a process of replication,is a derivation association between objects that is between two instances of annotation element (source and derived) and that indicates that the derived annotation element is generated from the source annotation element by a process of replication,,,,accepted,,1998-07-24,2000-06-13,Rob Moonen,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,N,N,,
703,"910,036",English,"193,587",presentation,"1,449","1,1",derivation of annotation element,"1,003,433","4,733",requires a role-2 as a,"4,263","1,1",source annotation,,,,,,accepted,,1999-03-11,2000-06-08,Rob Moonen,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
704,"910,036",English,"193,587",presentation,"1,449","1,1",derivation of annotation element,"1,003,434","4,731",requires a role-1 as a,"4,264","1,1",derived annotation,,,,,,accepted,,1999-03-11,2000-06-08,Rob Moonen,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
705,"910,036",English,"193,259",ontology,"1,482","1,1",decomposition structure,"1,001,820","4,714",can have a role as a,"4,018","0,1",whole decomposition structure of a physical object,,,,,,accepted,,1999-03-11,1999-04-12,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
706,"910,036",English,"193,259",ontology,"1,482","1,1",decomposition structure,"1,001,821","4,714",can have a role as a,"4,338","0,1",intrinsic decomposition structure,,,,,,accepted,,1999-09-03,1999-09-03,Epistle modelling team,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
707,"910,036",English,"193,259",ontology,"1,482",,decomposition structure of a physical object,"1,001,822","1,981",is a synonym of,"1,482",,decomposition structure,,,,,,accepted,,1998-07-24,1998-11-19,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,049",facts about concepts,,,,,,
708,"910,036",English,"193,259",ontology,"1,482",,composition structure,"1,004,212","1,986",is an inverse of,"1,482",,decomposition structure,,,,,,accepted,,1999-10-06,1999-10-06,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
709,"910,036",English,"193,259",ontology,"1,482",,decomposition structure,"1,004,333","1,146",is a specialization of,"911,271",,structure,in which something is or can be composed.,is a structure in which something is or can be composed.,,,,accepted,,1999-12-29,1999-12-29,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
